Data_da_Venda,Nome_do_Produto,Preco_da_Venda,Flag_Promocao,Estoque
2023-01-17,Produto_15,14.18,0,330
2023-01-17,Produto_15,14.18,0,330
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_16,64.68,0,128
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_16,64.68,0,128
2023-01-17,Produto_16,64.68,1,128
2023-01-17,Produto_17,25.35,0,102
2023-01-17,Produto_17,25.35,0,102
2023-01-17,Produto_17,25.35,0,102
2023-01-17,Produto_17,25.35,0,102
2023-01-17,Produto_17,25.35,1,102
2023-01-17,Produto_17,25.35,1,102
2023-01-17,Produto_17,25.35,0,102
2023-01-17,Produto_17,25.35,0,102
2023-01-17,Produto_17,25.35,1,102
2023-01-17,Produto_18,15.85,1,115
2023-01-17,Produto_18,15.85,0,115
2023-01-17,Produto_18,15.85,1,115
2023-01-17,Produto_18,15.85,1,115
2023-01-17,Produto_18,15.85,0,115
2023-01-17,Produto_18,15.85,1,115
2023-01-17,Produto_18,15.85,1,115
2023-01-17,Produto_18,15.85,0,115
2023-01-17,Produto_18,15.85,0,115
2023-01-17,Produto_19,95.4,1,284
2023-01-17,Produto_20,96.91,1,232
2023-01-17,Produto_20,96.91,0,232
2023-01-17,Produto_21,82.76,0,312
2023-01-17,Produto_21,82.76,0,312
2023-01-17,Produto_21,82.76,0,312
2023-01-17,Produto_21,82.76,1,312
2023-01-17,Produto_21,82.76,1,312
2023-01-17,Produto_21,82.76,0,312
2023-01-17,Produto_21,82.76,1,312
2023-01-17,Produto_21,82.76,0,312
2023-01-17,Produto_22,37.42,1,394
2023-01-17,Produto_22,37.42,1,394
2023-01-17,Produto_22,37.42,0,394
2023-01-17,Produto_22,37.42,1,394
2023-01-17,Produto_22,37.42,1,394
2023-01-17,Produto_22,37.42,0,394
2023-01-17,Produto_23,18.79,1,272
2023-01-17,Produto_23,18.79,0,272
2023-01-17,Produto_23,18.79,0,272
2023-01-17,Produto_24,71.58,1,356
2023-01-17,Produto_24,71.58,1,356
2023-01-17,Produto_24,71.58,1,356
2023-01-17,Produto_24,71.58,0,356
2023-01-17,Produto_24,71.58,1,356
2023-01-17,Produto_24,71.58,0,356
2023-01-17,Produto_24,71.58,0,356
2023-01-17,Produto_24,71.58,1,356
2023-01-17,Produto_24,71.58,1,356
2023-01-18,Produto_0,26.36,1,82
2023-01-18,Produto_0,26.36,1,82
2023-01-18,Produto_0,26.36,0,82
2023-01-18,Produto_0,26.36,0,82
2023-01-18,Produto_1,26.51,1,401
2023-01-18,Produto_2,37.38,1,310
2023-01-18,Produto_2,37.38,1,310
2023-01-18,Produto_2,37.38,1,310
2023-01-18,Produto_2,37.38,0,310
2023-01-18,Produto_2,37.38,0,310
2023-01-18,Produto_2,37.38,0,310
2023-01-18,Produto_2,37.38,1,310
2023-01-18,Produto_3,57.23,0,273
2023-01-18,Produto_3,57.23,0,273
2023-01-18,Produto_3,57.23,1,273
2023-01-18,Produto_4,48.88,0,80
2023-01-18,Produto_4,48.88,0,80
2023-01-18,Produto_4,48.88,0,80
2023-01-18,Produto_4,48.88,0,80
2023-01-18,Produto_4,48.88,1,80
2023-01-18,Produto_4,48.88,1,80
2023-01-18,Produto_4,48.88,0,80
2023-01-18,Produto_4,48.88,0,80
2023-01-18,Produto_5,36.21,0,42
2023-01-18,Produto_5,36.21,0,42
2023-01-18,Produto_5,36.21,1,42
2023-01-18,Produto_5,36.21,0,42
2023-01-18,Produto_6,65.07,0,136
2023-01-18,Produto_6,65.07,0,136
2023-01-18,Produto_6,65.07,1,136
2023-01-18,Produto_6,65.07,0,136
2023-01-18,Produto_6,65.07,0,136
2023-01-18,Produto_6,65.07,1,136
2023-01-18,Produto_6,65.07,1,136
2023-01-18,Produto_6,65.07,1,136
2023-01-18,Produto_7,22.55,0,0
2023-01-18,Produto_7,22.55,0,0
2023-01-18,Produto_7,22.55,0,0
2023-01-18,Produto_8,36.29,1,69
2023-01-18,Produto_8,36.29,0,69
2023-01-18,Produto_8,36.29,1,69
2023-01-18,Produto_8,36.29,1,69
2023-01-18,Produto_8,36.29,1,69
2023-01-18,Produto_8,36.29,0,69
2023-01-18,Produto_8,36.29,1,69
2023-01-18,Produto_8,36.29,0,69
2023-01-18,Produto_8,36.29,0,69
2023-01-18,Produto_9,42.97,1,90
2023-01-18,Produto_9,42.97,1,90
2023-01-18,Produto_9,42.97,0,90
2023-01-18,Produto_9,42.97,0,90
2023-01-18,Produto_10,51.05,1,182
2023-01-18,Produto_10,51.05,0,182
2023-01-18,Produto_10,51.05,1,182
2023-01-18,Produto_10,51.05,0,182
2023-01-18,Produto_10,51.05,0,182
2023-01-18,Produto_10,51.05,0,182
2023-01-18,Produto_10,51.05,0,182
2023-01-18,Produto_10,51.05,1,182
2023-01-18,Produto_11,80.67,0,303
2023-01-18,Produto_11,80.67,1,303
2023-01-18,Produto_11,80.67,0,303
2023-01-18,Produto_11,80.67,1,303
2023-01-18,Produto_11,80.67,0,303
2023-01-18,Produto_11,80.67,1,303
2023-01-18,Produto_11,80.67,1,303
2023-01-18,Produto_12,27.97,0,69
2023-01-18,Produto_12,27.97,0,69
2023-01-18,Produto_14,63.32,0,51
2023-01-18,Produto_14,63.32,1,51
2023-01-18,Produto_15,14.18,1,327
2023-01-18,Produto_15,14.18,0,327
2023-01-18,Produto_15,14.18,0,327
2023-01-18,Produto_16,64.68,1,127
2023-01-18,Produto_18,15.85,0,109
2023-01-18,Produto_18,15.85,1,109
2023-01-18,Produto_18,15.85,0,109
2023-01-18,Produto_18,15.85,1,109
2023-01-18,Produto_18,15.85,1,109
2023-01-18,Produto_18,15.85,0,109
2023-01-18,Produto_19,95.4,1,277
2023-01-18,Produto_19,95.4,0,277
2023-01-18,Produto_19,95.4,1,277
2023-01-18,Produto_19,95.4,0,277
2023-01-18,Produto_19,95.4,0,277
2023-01-18,Produto_19,95.4,1,277
2023-01-18,Produto_19,95.4,0,277
2023-01-18,Produto_20,96.91,1,226
2023-01-18,Produto_20,96.91,0,226
2023-01-18,Produto_20,96.91,0,226
2023-01-18,Produto_20,96.91,0,226
2023-01-18,Produto_20,96.91,1,226
2023-01-18,Produto_20,96.91,1,226
2023-01-18,Produto_21,82.76,1,308
2023-01-18,Produto_21,82.76,1,308
2023-01-18,Produto_21,82.76,1,308
2023-01-18,Produto_21,82.76,1,308
2023-01-18,Produto_23,18.79,1,266
2023-01-18,Produto_23,18.79,1,266
2023-01-18,Produto_23,18.79,1,266
2023-01-18,Produto_23,18.79,0,266
2023-01-18,Produto_23,18.79,1,266
2023-01-18,Produto_23,18.79,1,266
2023-01-18,Produto_24,71.58,1,350
2023-01-18,Produto_24,71.58,1,350
2023-01-18,Produto_24,71.58,0,350
2023-01-18,Produto_24,71.58,1,350
2023-01-18,Produto_24,71.58,0,350
2023-01-18,Produto_24,71.58,0,350
2023-01-19,Produto_0,26.36,1,74
2023-01-19,Produto_0,26.36,0,74
2023-01-19,Produto_0,26.36,0,74
2023-01-19,Produto_0,26.36,1,74
2023-01-19,Produto_0,26.36,0,74
2023-01-19,Produto_0,26.36,0,74
2023-01-19,Produto_0,26.36,1,74
2023-01-19,Produto_0,26.36,1,74
2023-01-19,Produto_1,26.51,0,399
2023-01-19,Produto_1,26.51,0,399
2023-01-19,Produto_2,37.38,0,302
2023-01-19,Produto_2,37.38,1,302
2023-01-19,Produto_2,37.38,0,302
2023-01-19,Produto_2,37.38,0,302
2023-01-19,Produto_2,37.38,1,302
2023-01-19,Produto_2,37.38,1,302
2023-01-19,Produto_2,37.38,0,302
2023-01-19,Produto_2,37.38,0,302
2023-01-19,Produto_5,36.21,0,39
2023-01-19,Produto_5,36.21,0,39
2023-01-19,Produto_5,36.21,1,39
2023-01-19,Produto_6,65.07,1,128
2023-01-19,Produto_6,65.07,1,128
2023-01-19,Produto_6,65.07,0,128
2023-01-19,Produto_6,65.07,1,128
2023-01-19,Produto_6,65.07,1,128
2023-01-19,Produto_6,65.07,0,128
2023-01-19,Produto_6,65.07,0,128
2023-01-19,Produto_6,65.07,0,128
2023-01-19,Produto_8,36.29,1,64
2023-01-19,Produto_8,36.29,0,64
2023-01-19,Produto_8,36.29,1,64
2023-01-19,Produto_8,36.29,0,64
2023-01-19,Produto_8,36.29,1,64
2023-01-19,Produto_9,42.97,0,88
2023-01-19,Produto_9,42.97,1,88
2023-01-19,Produto_11,80.67,1,300
2023-01-19,Produto_11,80.67,0,300
2023-01-19,Produto_11,80.67,1,300
2023-01-19,Produto_12,27.97,1,61
2023-01-19,Produto_12,27.97,0,61
2023-01-19,Produto_12,27.97,0,61
2023-01-19,Produto_12,27.97,0,61
2023-01-19,Produto_12,27.97,1,61
2023-01-19,Produto_12,27.97,1,61
2023-01-19,Produto_12,27.97,0,61
2023-01-19,Produto_12,27.97,0,61
2023-01-19,Produto_13,56.28,1,351
2023-01-19,Produto_13,56.28,0,351
2023-01-19,Produto_14,63.32,0,43
2023-01-19,Produto_14,63.32,0,43
2023-01-19,Produto_14,63.32,0,43
2023-01-19,Produto_14,63.32,1,43
2023-01-19,Produto_14,63.32,0,43
2023-01-19,Produto_14,63.32,1,43
2023-01-19,Produto_14,63.32,1,43
2023-01-19,Produto_14,63.32,1,43
2023-01-19,Produto_15,14.18,1,321
2023-01-19,Produto_15,14.18,1,321
2023-01-19,Produto_15,14.18,1,321
2023-01-19,Produto_15,14.18,1,321
2023-01-19,Produto_15,14.18,1,321
2023-01-19,Produto_15,14.18,1,321
2023-01-19,Produto_16,64.68,1,124
2023-01-19,Produto_16,64.68,1,124
2023-01-19,Produto_16,64.68,0,124
2023-01-19,Produto_17,25.35,1,100
2023-01-19,Produto_17,25.35,0,100
2023-01-19,Produto_18,15.85,0,100
2023-01-19,Produto_18,15.85,0,100
2023-01-19,Produto_18,15.85,1,100
2023-01-19,Produto_18,15.85,0,100
2023-01-19,Produto_18,15.85,1,100
2023-01-19,Produto_18,15.85,1,100
2023-01-19,Produto_18,15.85,0,100
2023-01-19,Produto_18,15.85,1,100
2023-01-19,Produto_18,15.85,1,100
2023-01-19,Produto_19,95.4,0,273
2023-01-19,Produto_19,95.4,0,273
2023-01-19,Produto_19,95.4,0,273
2023-01-19,Produto_19,95.4,0,273
2023-01-19,Produto_20,96.91,0,222
2023-01-19,Produto_20,96.91,0,222
2023-01-19,Produto_20,96.91,1,222
2023-01-19,Produto_20,96.91,1,222
2023-01-19,Produto_21,82.76,0,306
2023-01-19,Produto_21,82.76,0,306
2023-01-19,Produto_22,37.42,0,386
2023-01-19,Produto_22,37.42,1,386
2023-01-19,Produto_22,37.42,1,386
2023-01-19,Produto_22,37.42,1,386
2023-01-19,Produto_22,37.42,1,386
2023-01-19,Produto_22,37.42,0,386
2023-01-19,Produto_22,37.42,1,386
2023-01-19,Produto_22,37.42,1,386
2023-01-19,Produto_23,18.79,0,263
2023-01-19,Produto_23,18.79,0,263
2023-01-19,Produto_23,18.79,1,263
2023-01-19,Produto_24,71.58,1,346
2023-01-19,Produto_24,71.58,0,346
2023-01-19,Produto_24,71.58,0,346
2023-01-19,Produto_24,71.58,0,346
2023-01-20,Produto_0,26.36,1,71
2023-01-20,Produto_0,26.36,0,71
2023-01-20,Produto_0,26.36,0,71
2023-01-20,Produto_1,26.51,1,395
2023-01-20,Produto_1,26.51,0,395
2023-01-20,Produto_1,26.51,0,395
2023-01-20,Produto_1,26.51,1,395
2023-01-20,Produto_2,37.38,0,296
2023-01-20,Produto_2,37.38,1,296
2023-01-20,Produto_2,37.38,1,296
2023-01-20,Produto_2,37.38,0,296
2023-01-20,Produto_2,37.38,0,296
2023-01-20,Produto_2,37.38,1,296
2023-01-20,Produto_3,57.23,1,265
2023-01-20,Produto_3,57.23,0,265
2023-01-20,Produto_3,57.23,0,265
2023-01-20,Produto_3,57.23,1,265
2023-01-20,Produto_3,57.23,0,265
2023-01-20,Produto_3,57.23,1,265
2023-01-20,Produto_3,57.23,1,265
2023-01-20,Produto_3,57.23,1,265
2023-01-20,Produto_4,48.88,0,74
2023-01-20,Produto_4,48.88,1,74
2023-01-20,Produto_4,48.88,1,74
2023-01-20,Produto_4,48.88,1,74
2023-01-20,Produto_4,48.88,0,74
2023-01-20,Produto_4,48.88,1,74
2023-01-20,Produto_5,36.21,1,35
2023-01-20,Produto_5,36.21,0,35
2023-01-20,Produto_5,36.21,1,35
2023-01-20,Produto_5,36.21,1,35
2023-01-20,Produto_6,65.07,0,119
2023-01-20,Produto_6,65.07,1,119
2023-01-20,Produto_6,65.07,0,119
2023-01-20,Produto_6,65.07,1,119
2023-01-20,Produto_6,65.07,1,119
2023-01-20,Produto_6,65.07,1,119
2023-01-20,Produto_6,65.07,0,119
2023-01-20,Produto_6,65.07,1,119
2023-01-20,Produto_6,65.07,0,119
2023-01-20,Produto_8,36.29,0,55
2023-01-20,Produto_8,36.29,0,55
2023-01-20,Produto_8,36.29,1,55
2023-01-20,Produto_8,36.29,1,55
2023-01-20,Produto_8,36.29,1,55
2023-01-20,Produto_8,36.29,0,55
2023-01-20,Produto_8,36.29,1,55
2023-01-20,Produto_8,36.29,1,55
2023-01-20,Produto_8,36.29,1,55
2023-01-20,Produto_9,42.97,0,82
2023-01-20,Produto_9,42.97,1,82
2023-01-20,Produto_9,42.97,1,82
2023-01-20,Produto_9,42.97,1,82
2023-01-20,Produto_9,42.97,1,82
2023-01-20,Produto_9,42.97,1,82
2023-01-20,Produto_10,51.05,1,173
2023-01-20,Produto_10,51.05,0,173
2023-01-20,Produto_10,51.05,0,173
2023-01-20,Produto_10,51.05,1,173
2023-01-20,Produto_10,51.05,0,173
2023-01-20,Produto_10,51.05,0,173
2023-01-20,Produto_10,51.05,1,173
2023-01-20,Produto_10,51.05,0,173
2023-01-20,Produto_10,51.05,0,173
2023-01-20,Produto_11,80.67,1,296
2023-01-20,Produto_11,80.67,0,296
2023-01-20,Produto_11,80.67,1,296
2023-01-20,Produto_11,80.67,1,296
2023-01-20,Produto_12,27.97,0,59
2023-01-20,Produto_12,27.97,0,59
2023-01-20,Produto_13,56.28,0,345
2023-01-20,Produto_13,56.28,0,345
2023-01-20,Produto_13,56.28,0,345
2023-01-20,Produto_13,56.28,1,345
2023-01-20,Produto_13,56.28,0,345
2023-01-20,Produto_13,56.28,1,345
2023-01-20,Produto_14,63.32,0,42
2023-01-20,Produto_15,14.18,1,313
2023-01-20,Produto_15,14.18,1,313
2023-01-20,Produto_15,14.18,1,313
2023-01-20,Produto_15,14.18,1,313
2023-01-20,Produto_15,14.18,1,313
2023-01-20,Produto_15,14.18,0,313
2023-01-20,Produto_15,14.18,0,313
2023-01-20,Produto_15,14.18,0,313
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_16,64.68,0,115
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_16,64.68,0,115
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_16,64.68,1,115
2023-01-20,Produto_17,25.35,1,91
2023-01-20,Produto_17,25.35,0,91
2023-01-20,Produto_17,25.35,1,91
2023-01-20,Produto_17,25.35,1,91
2023-01-20,Produto_17,25.35,1,91
2023-01-20,Produto_17,25.35,0,91
2023-01-20,Produto_17,25.35,1,91
2023-01-20,Produto_17,25.35,0,91
2023-01-20,Produto_17,25.35,0,91
2023-01-20,Produto_19,95.4,0,268
2023-01-20,Produto_19,95.4,1,268
2023-01-20,Produto_19,95.4,1,268
2023-01-20,Produto_19,95.4,0,268
2023-01-20,Produto_19,95.4,1,268
2023-01-20,Produto_20,96.91,0,216
2023-01-20,Produto_20,96.91,1,216
2023-01-20,Produto_20,96.91,1,216
2023-01-20,Produto_20,96.91,0,216
2023-01-20,Produto_20,96.91,0,216
2023-01-20,Produto_20,96.91,1,216
2023-01-20,Produto_21,82.76,1,299
2023-01-20,Produto_21,82.76,1,299
2023-01-20,Produto_21,82.76,1,299
2023-01-20,Produto_21,82.76,1,299
2023-01-20,Produto_21,82.76,1,299
2023-01-20,Produto_21,82.76,0,299
2023-01-20,Produto_21,82.76,0,299
2023-01-20,Produto_22,37.42,1,377
2023-01-20,Produto_22,37.42,0,377
2023-01-20,Produto_22,37.42,0,377
2023-01-20,Produto_22,37.42,1,377
2023-01-20,Produto_22,37.42,0,377
2023-01-20,Produto_22,37.42,1,377
2023-01-20,Produto_22,37.42,0,377
2023-01-20,Produto_22,37.42,0,377
2023-01-20,Produto_22,37.42,1,377
2023-01-20,Produto_23,18.79,1,255
2023-01-20,Produto_23,18.79,0,255
2023-01-20,Produto_23,18.79,0,255
2023-01-20,Produto_23,18.79,1,255
2023-01-20,Produto_23,18.79,0,255
2023-01-20,Produto_23,18.79,1,255
2023-01-20,Produto_23,18.79,1,255
2023-01-20,Produto_23,18.79,1,255
2023-01-20,Produto_24,71.58,0,345
2023-01-21,Produto_0,26.36,0,62
2023-01-21,Produto_0,26.36,0,62
2023-01-21,Produto_0,26.36,1,62
2023-01-21,Produto_0,26.36,1,62
2023-01-21,Produto_0,26.36,0,62
2023-01-21,Produto_0,26.36,0,62
2023-01-21,Produto_0,26.36,1,62
2023-01-21,Produto_0,26.36,0,62
2023-01-21,Produto_0,26.36,0,62
2023-01-21,Produto_1,26.51,0,394
2023-01-21,Produto_2,37.38,0,292
2023-01-21,Produto_2,37.38,1,292
2023-01-21,Produto_2,37.38,0,292
2023-01-21,Produto_2,37.38,1,292
2023-01-21,Produto_3,57.23,1,261
2023-01-21,Produto_3,57.23,1,261
2023-01-21,Produto_3,57.23,0,261
2023-01-21,Produto_3,57.23,1,261
2023-01-21,Produto_4,48.88,1,69
2023-01-21,Produto_4,48.88,0,69
2023-01-21,Produto_4,48.88,1,69
2023-01-21,Produto_4,48.88,1,69
2023-01-21,Produto_4,48.88,1,69
2023-01-21,Produto_5,36.21,0,33
2023-01-21,Produto_5,36.21,0,33
2023-01-21,Produto_6,65.07,0,112
2023-01-21,Produto_6,65.07,1,112
2023-01-21,Produto_6,65.07,0,112
2023-01-21,Produto_6,65.07,1,112
2023-01-21,Produto_6,65.07,1,112
2023-01-21,Produto_6,65.07,0,112
2023-01-21,Produto_6,65.07,0,112
2023-01-21,Produto_9,42.97,1,77
2023-01-21,Produto_9,42.97,0,77
2023-01-21,Produto_9,42.97,1,77
2023-01-21,Produto_9,42.97,1,77
2023-01-21,Produto_9,42.97,1,77
2023-01-21,Produto_10,51.05,1,170
2023-01-21,Produto_10,51.05,0,170
2023-01-21,Produto_10,51.05,1,170
2023-01-21,Produto_12,27.97,0,53
2023-01-21,Produto_12,27.97,1,53
2023-01-21,Produto_12,27.97,1,53
2023-01-21,Produto_12,27.97,1,53
2023-01-21,Produto_12,27.97,0,53
2023-01-21,Produto_12,27.97,0,53
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_13,56.28,0,337
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_13,56.28,1,337
2023-01-21,Produto_14,63.32,1,39
2023-01-21,Produto_14,63.32,0,39
2023-01-21,Produto_14,63.32,1,39
2023-01-21,Produto_15,14.18,0,310
2023-01-21,Produto_15,14.18,1,310
2023-01-21,Produto_15,14.18,1,310
2023-01-21,Produto_16,64.68,0,110
2023-01-21,Produto_16,64.68,1,110
2023-01-21,Produto_16,64.68,0,110
2023-01-21,Produto_16,64.68,1,110
2023-01-21,Produto_16,64.68,1,110
2023-01-21,Produto_17,25.35,0,89
2023-01-21,Produto_17,25.35,1,89
2023-01-21,Produto_18,15.85,1,95
2023-01-21,Produto_18,15.85,1,95
2023-01-21,Produto_18,15.85,0,95
2023-01-21,Produto_18,15.85,0,95
2023-01-21,Produto_18,15.85,1,95
2023-01-21,Produto_19,95.4,1,262
2023-01-21,Produto_19,95.4,0,262
2023-01-21,Produto_19,95.4,0,262
2023-01-21,Produto_19,95.4,0,262
2023-01-21,Produto_19,95.4,0,262
2023-01-21,Produto_19,95.4,0,262
2023-01-21,Produto_20,96.91,0,207
2023-01-21,Produto_20,96.91,1,207
2023-01-21,Produto_20,96.91,1,207
2023-01-21,Produto_20,96.91,0,207
2023-01-21,Produto_20,96.91,0,207
2023-01-21,Produto_20,96.91,1,207
2023-01-21,Produto_20,96.91,0,207
2023-01-21,Produto_20,96.91,1,207
2023-01-21,Produto_20,96.91,0,207
2023-01-21,Produto_21,82.76,0,290
2023-01-21,Produto_21,82.76,1,290
2023-01-21,Produto_21,82.76,0,290
2023-01-21,Produto_21,82.76,1,290
2023-01-21,Produto_21,82.76,0,290
2023-01-21,Produto_21,82.76,1,290
2023-01-21,Produto_21,82.76,0,290
2023-01-21,Produto_21,82.76,1,290
2023-01-21,Produto_21,82.76,0,290
2023-01-21,Produto_22,37.42,0,375
2023-01-21,Produto_22,37.42,0,375
2023-01-21,Produto_23,18.79,1,249
2023-01-21,Produto_23,18.79,0,249
2023-01-21,Produto_23,18.79,1,249
2023-01-21,Produto_23,18.79,0,249
2023-01-21,Produto_23,18.79,1,249
2023-01-21,Produto_23,18.79,1,249
2023-01-21,Produto_24,71.58,0,343
2023-01-21,Produto_24,71.58,1,343
2023-01-22,Produto_0,26.36,1,61
2023-01-22,Produto_1,26.51,0,385
2023-01-22,Produto_1,26.51,0,385
2023-01-22,Produto_1,26.51,0,385
2023-01-22,Produto_1,26.51,1,385
2023-01-22,Produto_1,26.51,1,385
2023-01-22,Produto_1,26.51,1,385
2023-01-22,Produto_1,26.51,1,385
2023-01-22,Produto_1,26.51,0,385
2023-01-22,Produto_1,26.51,0,385
2023-01-22,Produto_2,37.38,0,289
2023-01-22,Produto_2,37.38,0,289
2023-01-22,Produto_2,37.38,0,289
2023-01-22,Produto_3,57.23,0,254
2023-01-22,Produto_3,57.23,1,254
2023-01-22,Produto_3,57.23,1,254
2023-01-22,Produto_3,57.23,1,254
2023-01-22,Produto_3,57.23,1,254
2023-01-22,Produto_3,57.23,0,254
2023-01-22,Produto_3,57.23,0,254
2023-01-22,Produto_4,48.88,0,61
2023-01-22,Produto_4,48.88,1,61
2023-01-22,Produto_4,48.88,1,61
2023-01-22,Produto_4,48.88,1,61
2023-01-22,Produto_4,48.88,0,61
2023-01-22,Produto_4,48.88,0,61
2023-01-22,Produto_4,48.88,0,61
2023-01-22,Produto_4,48.88,1,61
2023-01-22,Produto_5,36.21,1,27
2023-01-22,Produto_5,36.21,0,27
2023-01-22,Produto_5,36.21,0,27
2023-01-22,Produto_5,36.21,0,27
2023-01-22,Produto_5,36.21,0,27
2023-01-22,Produto_5,36.21,0,27
2023-01-22,Produto_8,36.29,0,53
2023-01-22,Produto_8,36.29,0,53
2023-01-22,Produto_9,42.97,1,69
2023-01-22,Produto_9,42.97,0,69
2023-01-22,Produto_9,42.97,1,69
2023-01-22,Produto_9,42.97,1,69
2023-01-22,Produto_9,42.97,0,69
2023-01-22,Produto_9,42.97,1,69
2023-01-22,Produto_9,42.97,0,69
2023-01-22,Produto_9,42.97,1,69
2023-01-22,Produto_11,80.67,1,288
2023-01-22,Produto_11,80.67,0,288
2023-01-22,Produto_11,80.67,0,288
2023-01-22,Produto_11,80.67,1,288
2023-01-22,Produto_11,80.67,0,288
2023-01-22,Produto_11,80.67,1,288
2023-01-22,Produto_11,80.67,1,288
2023-01-22,Produto_11,80.67,1,288
2023-01-22,Produto_12,27.97,1,46
2023-01-22,Produto_12,27.97,1,46
2023-01-22,Produto_12,27.97,1,46
2023-01-22,Produto_12,27.97,0,46
2023-01-22,Produto_12,27.97,1,46
2023-01-22,Produto_12,27.97,0,46
2023-01-22,Produto_12,27.97,0,46
2023-01-22,Produto_14,63.32,0,34
2023-01-22,Produto_14,63.32,0,34
2023-01-22,Produto_14,63.32,0,34
2023-01-22,Produto_14,63.32,0,34
2023-01-22,Produto_14,63.32,0,34
2023-01-22,Produto_15,14.18,1,306
2023-01-22,Produto_15,14.18,0,306
2023-01-22,Produto_15,14.18,1,306
2023-01-22,Produto_15,14.18,1,306
2023-01-22,Produto_16,64.68,0,105
2023-01-22,Produto_16,64.68,1,105
2023-01-22,Produto_16,64.68,1,105
2023-01-22,Produto_16,64.68,1,105
2023-01-22,Produto_16,64.68,0,105
2023-01-22,Produto_17,25.35,0,80
2023-01-22,Produto_17,25.35,1,80
2023-01-22,Produto_17,25.35,1,80
2023-01-22,Produto_17,25.35,1,80
2023-01-22,Produto_17,25.35,1,80
2023-01-22,Produto_17,25.35,0,80
2023-01-22,Produto_17,25.35,1,80
2023-01-22,Produto_17,25.35,0,80
2023-01-22,Produto_17,25.35,0,80
2023-01-22,Produto_18,15.85,1,91
2023-01-22,Produto_18,15.85,0,91
2023-01-22,Produto_18,15.85,1,91
2023-01-22,Produto_18,15.85,1,91
2023-01-22,Produto_19,95.4,1,257
2023-01-22,Produto_19,95.4,0,257
2023-01-22,Produto_19,95.4,1,257
2023-01-22,Produto_19,95.4,0,257
2023-01-22,Produto_19,95.4,1,257
2023-01-22,Produto_20,96.91,1,203
2023-01-22,Produto_20,96.91,1,203
2023-01-22,Produto_20,96.91,1,203
2023-01-22,Produto_20,96.91,1,203
2023-01-22,Produto_21,82.76,0,286
2023-01-22,Produto_21,82.76,0,286
2023-01-22,Produto_21,82.76,0,286
2023-01-22,Produto_21,82.76,0,286
2023-01-22,Produto_22,37.42,1,372
2023-01-22,Produto_22,37.42,1,372
2023-01-22,Produto_22,37.42,1,372
2023-01-22,Produto_23,18.79,1,247
2023-01-22,Produto_23,18.79,1,247
2023-01-22,Produto_24,71.58,0,341
2023-01-22,Produto_24,71.58,0,341
2023-01-23,Produto_0,26.36,0,58
2023-01-23,Produto_0,26.36,1,58
2023-01-23,Produto_0,26.36,0,58
2023-01-23,Produto_1,26.51,0,377
2023-01-23,Produto_1,26.51,1,377
2023-01-23,Produto_1,26.51,1,377
2023-01-23,Produto_1,26.51,0,377
2023-01-23,Produto_1,26.51,0,377
2023-01-23,Produto_1,26.51,0,377
2023-01-23,Produto_1,26.51,0,377
2023-01-23,Produto_1,26.51,1,377
2023-01-23,Produto_2,37.38,1,288
2023-01-23,Produto_3,57.23,0,246
2023-01-23,Produto_3,57.23,1,246
2023-01-23,Produto_3,57.23,1,246
2023-01-23,Produto_3,57.23,0,246
2023-01-23,Produto_3,57.23,0,246
2023-01-23,Produto_3,57.23,0,246
2023-01-23,Produto_3,57.23,1,246
2023-01-23,Produto_3,57.23,0,246
2023-01-23,Produto_6,65.07,0,108
2023-01-23,Produto_6,65.07,0,108
2023-01-23,Produto_6,65.07,1,108
2023-01-23,Produto_6,65.07,0,108
2023-01-23,Produto_8,36.29,1,48
2023-01-23,Produto_8,36.29,1,48
2023-01-23,Produto_8,36.29,0,48
2023-01-23,Produto_8,36.29,1,48
2023-01-23,Produto_8,36.29,1,48
2023-01-23,Produto_9,42.97,0,64
2023-01-23,Produto_9,42.97,0,64
2023-01-23,Produto_9,42.97,1,64
2023-01-23,Produto_9,42.97,0,64
2023-01-23,Produto_9,42.97,1,64
2023-01-23,Produto_10,51.05,1,168
2023-01-23,Produto_10,51.05,1,168
2023-01-23,Produto_11,80.67,0,282
2023-01-23,Produto_11,80.67,1,282
2023-01-23,Produto_11,80.67,1,282
2023-01-23,Produto_11,80.67,0,282
2023-01-23,Produto_11,80.67,0,282
2023-01-23,Produto_11,80.67,1,282
2023-01-23,Produto_12,27.97,0,38
2023-01-23,Produto_12,27.97,0,38
